what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1334916022238
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.web.ui",1334916022238
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.102.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.ui",1334916022239
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.301.v200908131325,"org.eclipse.jst.ejb.ui",1334916022286
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1334916022298
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1334916022299
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1334916022330
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1334916022332
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1334916022381
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1334916022382
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.409.v200911241856,"org.eclipse.jst.ws.creation.ui",1334916022384
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.106.v200911241851,"org.eclipse.jst.ws.consumption.ui",1334916022387
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1334916022388
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1334916022390
stopped,bundle,org.eclipse.jst.jee.ui,1.0.201.v201002021208,"org.eclipse.jst.jee.ui",1334916022390
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.navigator.ui",1334916022392
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.300.v200809052300,"org.eclipse.jst.j2ee.jca.ui",1334916022394
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.ui",1334916022397
stopped,bundle,org.eclipse.jpt.ui,2.2.2.v200911250220,"org.eclipse.jpt.ui",1334916022400
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ui",1334916022402
stopped,bundle,org.eclipse.wst.web.ui,1.1.301.v201001252130,"org.eclipse.wst.web.ui",1334916022402
stopped,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1334916022460
stopped,bundle,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.ui",1334916022462
stopped,bundle,org.eclipse.wst.xsl.ui,1.0.100.v200907172129,"org.eclipse.wst.xsl.ui",1334916022464
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.0.0.v200904240436,"org.eclipse.wst.xml.xpath.ui",1334916022466
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1334916022466
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.1.6.v20100203,"org.eclipse.jst.jsf.facesconfig.ui",1334916022469
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1334916022469
stopped,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1334916022471
stopped,bundle,com.aptana.editor.beaver,3.0.0.1318454741,"com.aptana.editor.beaver",1334916022472
stopped,bundle,com.aptana.editor.coffee,3.0.0.1325707921,"com.aptana.editor.coffee",1334916022474
stopped,bundle,com.aptana.editor.css.formatter,3.0.0.1327409849,"com.aptana.editor.css.formatter",1334916022532
stopped,bundle,com.aptana.editor.ruby.formatter.epl,3.0.2.1326239141,"com.aptana.editor.ruby.formatter.epl",1334916022533
stopped,bundle,com.aptana.editor.haml,3.0.2.1319153036,"com.aptana.editor.haml",1334916022535
stopped,bundle,com.aptana.ruby.debug.ui,3.0.2.1322066031,"com.aptana.ruby.debug.ui",1334916022537
stopped,bundle,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb",1334916022538
stopped,bundle,com.aptana.editor.php.formatter,3.0.0.1327100530,"com.aptana.editor.php.formatter",1334916022540
stopped,bundle,org.python.pydev.django_templates,2.4.0.2012020116,"org.python.pydev.django_templates",1334916022540
stopped,bundle,com.aptana.editor.html.formatter,3.0.3.1326238924,"com.aptana.editor.html.formatter",1334916022541
stopped,bundle,com.aptana.editor.markdown,3.0.0.1312318673,"com.aptana.editor.markdown",1334916022542
stopped,bundle,com.aptana.editor.php,3.0.3.1327100530,"com.aptana.editor.php",1334916022542
stopped,bundle,com.aptana.portal.ui.eclipse35,3.0.0.1329151902,"com.aptana.portal.ui.eclipse35",1334916022544
stopped,bundle,com.aptana.portal.ui.eclipse36,3.0.0.1313011284,"com.aptana.portal.ui.eclipse36",1334916022545
stopped,bundle,com.aptana.samples.ui,3.0.0.1327541770,"com.aptana.samples.ui",1334916022547
stopped,bundle,com.aptana.portal.ui,3.0.0.1322703189,"com.aptana.portal.ui",1334916022547
stopped,bundle,org.radrails.rails.ui,3.0.2.1320689232,"org.radrails.rails.ui",1334916022548
stopped,bundle,com.aptana.workbench,3.0.0.1324069506,"com.aptana.workbench",1334916022550
stopped,bundle,com.aptana.explorer,3.0.0.1316716614,"com.aptana.explorer",1334916022551
stopped,bundle,com.aptana.js.debug.ui,3.0.0.1313451701,"com.aptana.js.debug.ui",1334916022551
stopped,bundle,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1334916022553
stopped,bundle,com.aptana.editor.sass,3.0.2.1322070237,"com.aptana.editor.sass",1334916022554
stopped,bundle,com.aptana.editor.svg,3.0.3.1317303845,"com.aptana.editor.svg",1334916022556
stopped,bundle,com.aptana.editor.css,3.0.3.1326757715,"com.aptana.editor.css",1334916022558
stopped,bundle,com.aptana.editor.diff,3.0.0.1317303845,"com.aptana.editor.diff",1334916022559
stopped,bundle,com.aptana.editor.xml.formatter,3.0.0.1326238924,"com.aptana.editor.xml.formatter",1334916022560
stopped,bundle,com.aptana.editor.xml,3.0.0.1319571596,"com.aptana.editor.xml",1334916022598
stopped,bundle,com.aptana.editor.js.formatter,3.0.3.1326238924,"com.aptana.editor.js.formatter",1334916022598
stopped,bundle,com.aptana.editor.json,3.0.0.1326238924,"com.aptana.editor.json",1334916022599
stopped,bundle,com.aptana.formatter.ui.epl,3.0.0.1326324667,"com.aptana.formatter.ui.epl",1334916022601
stopped,bundle,com.aptana.editor.dtd,3.0.0.1312318673,"com.aptana.editor.dtd",1334916022602
stopped,bundle,com.aptana.editor.idl,3.0.0.1312318673,"com.aptana.editor.idl",1334916022604
stopped,bundle,com.aptana.editor.js,3.0.3.1326473864,"com.aptana.editor.js",1334916022606
stopped,bundle,com.aptana.editor.php.epl,3.0.0.1327100530,"com.aptana.editor.php.epl",1334916022606
stopped,bundle,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1334916022606
stopped,bundle,com.aptana.ruby.ui,3.0.2.1322528885,"com.aptana.ruby.ui",1334916022607
stopped,bundle,com.aptana.projects,3.0.0.1326758008,"com.aptana.projects",1334916022609
stopped,bundle,com.aptana.deploy.ftp,3.0.3.1321500599,"com.aptana.deploy.ftp",1334916022609
stopped,bundle,com.aptana.syncing.ui,3.0.3.1320185576,"com.aptana.syncing.ui",1334916022609
stopped,bundle,com.aptana.ui.secureftp,3.0.0.1313195111,"com.aptana.ui.secureftp",1334916022628
stopped,bundle,com.aptana.ui.ftp,3.0.0.1315851584,"com.aptana.ui.ftp",1334916022630
stopped,bundle,com.aptana.ui.s3,3.0.0.1312932604,"com.aptana.ui.s3",1334916022630
stopped,bundle,com.aptana.ui.io,3.0.0.1325721413,"com.aptana.ui.io",1334916022631
stopped,bundle,com.aptana.editor.text,3.0.0.1312318673,"com.aptana.editor.text",1334916022632
stopped,bundle,com.aptana.editor.yaml,3.0.0.1319153173,"com.aptana.editor.yaml",1334916022633
stopped,bundle,com.aptana.preview,3.0.0.1324505261,"com.aptana.preview",1334916022633
stopped,bundle,org.python.pydev.red_core,2.4.0.2012020116,"org.python.pydev.red_core",1334916022633
stopped,bundle,com.aptana.editor.common,3.0.3.1328568823,"com.aptana.editor.common",1334916022634
stopped,bundle,com.aptana.editor.findbar,3.0.0.1326349361,"com.aptana.editor.findbar",1334916022635
stopped,bundle,com.aptana.git.ui,3.0.3.1328222732,"com.aptana.git.ui",1334916022635
stopped,bundle,com.aptana.console,3.0.0.1321573158,"com.aptana.console",1334916022635
stopped,bundle,com.aptana.formatter.epl,3.0.0.1326742432,"com.aptana.formatter.epl",1334916022636
stopped,bundle,com.aptana.index.core.ui,3.0.0.1315934874,"com.aptana.index.core.ui",1334916022637
stopped,bundle,com.aptana.scripting.ui,3.0.0.1322862427,"com.aptana.scripting.ui",1334916022637
stopped,bundle,com.aptana.deploy.capistrano,3.0.3.1321500599,"com.aptana.deploy.capistrano",1334916022637
stopped,bundle,com.aptana.deploy.engineyard,3.0.3.1321500599,"com.aptana.deploy.engineyard",1334916022637
stopped,bundle,com.aptana.deploy.heroku,3.0.3.1321500599,"com.aptana.deploy.heroku",1334916022637
stopped,bundle,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal",1334916022637
stopped,bundle,com.aptana.theme,3.0.0.1320258654,"com.aptana.theme",1334916022637
