what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1334858023610
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1334858024910
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1334858028825
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1334858032092
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1334858033337
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1334858034117
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1334858040495
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1334858043731
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1334858048076
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1334858063159
